PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36105204","Drug repurposing in cancer neuroscience: From the viewpoint of the autophagy-mediated innervated niche","Shi J, Xu J, Li Y, Li B, Ming H, Nice EC, Huang C, Li Q, Wang C.","Front Pharmacol. 2022 Aug 29;13:990665. doi: 10.3389/fphar.2022.990665. eCollection 2022.","Shi J","Front Pharmacol","2022","2022/09/15","PMC9464986","","10.3389/fphar.2022.990665"
"36307261","Giant esophageal diverticulum: A case report and literature review","Lv W, Li B, Li Z, Zhang X.","Asian J Surg. 2022 Oct 25:S1015-9584(22)01469-5. doi: 10.1016/j.asjsur.2022.10.034. Online ahead of print.","Lv W","Asian J Surg","2022","2022/10/28","","","10.1016/j.asjsur.2022.10.034"
"36591514","MALDI-TOF-MS for rapid screening analysis of M-protein in serum","Li J, Xu A, Xie W, Li B, Yan C, Xia Y, Liang C, Ji L.","Front Oncol. 2022 Dec 15;12:1073479. doi: 10.3389/fonc.2022.1073479. eCollection 2022.","Li J","Front Oncol","2022","2023/01/02","PMC9797962","","10.3389/fonc.2022.1073479"
"36002195","[Research Progress of Angiogenesis Inhibitors Plus EGFR-TKI in EGFR-mutated  Advanced Non-small Cell Lung Cancer]","Li B, Xue J, Wang Y, Huang Z, Liang N, Li S.","Zhongguo Fei Ai Za Zhi. 2022 Aug 20;25(8):583-592. doi: 10.3779/j.issn.1009-3419.2022.101.41.","Li B","Zhongguo Fei Ai Za Zhi","2022","2022/08/24","PMC9411955","","10.3779/j.issn.1009-3419.2022.101.41"
"36304964","Review of the Research Progress of Human Brain Oxygen Extraction Fraction by Magnetic Resonance Imaging","Jian Z, Wang X, Tian M, Liu Y, Yao H, Gong L, Li B.","Oxid Med Cell Longev. 2022 Oct 18;2022:4554271. doi: 10.1155/2022/4554271. eCollection 2022.","Jian Z","Oxid Med Cell Longev","2022","2022/10/28","PMC9596244","","10.1155/2022/4554271"
"33548345","Long non-coding RNAs and cancer metastasis: Molecular basis and therapeutic implications","Ming H, Li B, Zhou L, Goel A, Huang C.","Biochim Biophys Acta Rev Cancer. 2021 Apr;1875(2):188519. doi: 10.1016/j.bbcan.2021.188519. Epub 2021 Feb 4.","Ming H","Biochim Biophys Acta Rev Cancer","2021","2021/02/06","","","10.1016/j.bbcan.2021.188519"
"36135340","Circ-OMAC drives metastasis in oral squamous cell carcinoma","Li B, Xie S, Pan G, Lin Z, Ren S, Chen S, Fan S, Li J.","Oral Dis. 2022 Sep 22. doi: 10.1111/odi.14387. Online ahead of print.","Li B","Oral Dis","2022","2022/09/22","","","10.1111/odi.14387"
"35277922","Enhanced Near-Field Radiative Heat Transfer between Graphene/hBN Systems","Lu L, Zhang B, Ou H, Li B, Zhou K, Song J, Luo Z, Cheng Q.","Small. 2022 May;18(19):e2108032. doi: 10.1002/smll.202108032. Epub 2022 Mar 11.","Lu L","Small","2022","2022/03/12","","","10.1002/smll.202108032"
"30156051","Revealing the Immunogenic Risk of Polymers","Li B, Yuan Z, Hung HC, Ma J, Jain P, Tsao C, Xie J, Zhang P, Lin X, Wu K, Jiang S.","Angew Chem Int Ed Engl. 2018 Oct 15;57(42):13873-13876. doi: 10.1002/anie.201808615. Epub 2018 Sep 19.","Li B","Angew Chem Int Ed Engl","2018","2018/08/30","","","10.1002/anie.201808615"
"31392073","New insights into autophagy in hepatocellular carcinoma: mechanisms and therapeutic strategies","Yang S, Yang L, Li X, Li B, Li Y, Zhang X, Ma Y, Peng X, Jin H, Li H.","Am J Cancer Res. 2019 Jul 1;9(7):1329-1353. eCollection 2019.","Yang S","Am J Cancer Res","2019","2019/08/09","PMC6682711","",""
"30920711","Nickel-Catalyzed Asymmetric Hydrogenation of N-Sulfonyl Imines","Li B, Chen J, Zhang Z, Gridnev ID, Zhang W.","Angew Chem Int Ed Engl. 2019 May 27;58(22):7329-7334. doi: 10.1002/anie.201902576. Epub 2019 Apr 23.","Li B","Angew Chem Int Ed Engl","2019","2019/03/29","","","10.1002/anie.201902576"
"33568263","Emerging mechanisms and applications of ferroptosis in the treatment of resistant cancers","Li B, Yang L, Peng X, Fan Q, Wei S, Yang S, Li X, Jin H, Wu B, Huang M, Tang S, Liu J, Li H.","Biomed Pharmacother. 2020 Oct;130:110710. doi: 10.1016/j.biopha.2020.110710. Epub 2020 Sep 17.","Li B","Biomed Pharmacother","2020","2021/02/11","","","10.1016/j.biopha.2020.110710"
"35917575","FedIPR: Ownership Verification for Federated Deep Neural Network Models","Li B, Fan L, Gu H, Li J, Yang Q.","IEEE Trans Pattern Anal Mach Intell. 2022 Aug 2;PP. doi: 10.1109/TPAMI.2022.3195956. Online ahead of print.","Li B","IEEE Trans Pattern Anal Mach Intell","2022","2022/08/02","","","10.1109/TPAMI.2022.3195956"
"35032111","Designing Conductive-Bridge Phase-Change Memory to Enable Ultralow Programming Power","Yang Z, Li B, Wang JJ, Wang XD, Xu M, Tong H, Cheng X, Lu L, Jia C, Xu M, Miao X, Zhang W, Ma E.","Adv Sci (Weinh). 2022 Mar;9(8):e2103478. doi: 10.1002/advs.202103478. Epub 2022 Jan 14.","Yang Z","Adv Sci (Weinh)","2022","2022/01/15","PMC8922100","","10.1002/advs.202103478"
"33914267","The Protective A673T Mutation of Amyloid Precursor Protein (APP) in Alzheimer's Disease","Xia Q, Yang X, Shi J, Liu Z, Peng Y, Wang W, Li B, Zhao Y, Xiao J, Huang L, Wang D, Gao X.","Mol Neurobiol. 2021 Aug;58(8):4038-4050. doi: 10.1007/s12035-021-02385-y. Epub 2021 Apr 29.","Xia Q","Mol Neurobiol","2021","2021/04/29","","","10.1007/s12035-021-02385-y"
"34883969","Accurate Instance Segmentation in Pediatric Elbow Radiographs","Wei D, Wu Q, Wang X, Tian M, Li B.","Sensors (Basel). 2021 Nov 29;21(23):7966. doi: 10.3390/s21237966.","Wei D","Sensors (Basel)","2021","2021/12/10","PMC8659701","","10.3390/s21237966"
"32928258","Autonomous glucose metabolic reprogramming of tumour cells under hypoxia: opportunities for targeted therapy","Huang M, Yang L, Peng X, Wei S, Fan Q, Yang S, Li X, Li B, Jin H, Wu B, Liu J, Li H.","J Exp Clin Cancer Res. 2020 Sep 14;39(1):185. doi: 10.1186/s13046-020-01698-5.","Huang M","J Exp Clin Cancer Res","2020","2020/09/15","PMC7491117","","10.1186/s13046-020-01698-5"
"34540921","Developmental Angiogenesis Requires the Mitochondrial Phenylalanyl-tRNA Synthetase","Li B, Chen K, Liu F, Zhang J, Chen X, Chen T, Chen Q, Yao Y, Hu W, Wang L, Wu Y.","Front Cardiovasc Med. 2021 Sep 1;8:724846. doi: 10.3389/fcvm.2021.724846. eCollection 2021.","Li B","Front Cardiovasc Med","2021","2021/09/20","PMC8440837","","10.3389/fcvm.2021.724846"
"36389160","New understanding of gut microbiota and colorectal anastomosis leak: A collaborative review of the current concepts","Liu Y, Li B, Wei Y.","Front Cell Infect Microbiol. 2022 Nov 1;12:1022603. doi: 10.3389/fcimb.2022.1022603. eCollection 2022.","Liu Y","Front Cell Infect Microbiol","2022","2022/11/17","PMC9663802","","10.3389/fcimb.2022.1022603"
"36266826","Achieving tunable Kerker-type invisibility for a radiation-enhanced electrically small antenna","Chen P, Nie Q, Zhang Z, Li B, Li W, Ai X.","Phys Rev E. 2022 Sep;106(3-2):035207. doi: 10.1103/PhysRevE.106.035207.","Chen P","Phys Rev E","2022","2022/10/21","","","10.1103/PhysRevE.106.035207"
"36421473","New Insights into the Gut Microbiota in Neurodegenerative Diseases from the Perspective of Redox Homeostasis","Wang Y, Zhang Z, Li B, He B, Li L, Nice EC, Zhang W, Xu J.","Antioxidants (Basel). 2022 Nov 18;11(11):2287. doi: 10.3390/antiox11112287.","Wang Y","Antioxidants (Basel)","2022","2022/11/24","PMC9687622","","10.3390/antiox11112287"
"36297983","Can Supramolecular Polymers Become Another Material Choice for Polymer Flooding to Enhance Oil Recovery?","Sun L, Zhang Z, Leng K, Li B, Feng C, Huo X.","Polymers (Basel). 2022 Oct 18;14(20):4405. doi: 10.3390/polym14204405.","Sun L","Polymers (Basel)","2022","2022/10/27","PMC9611012","","10.3390/polym14204405"
"36068786","AGODB: a comprehensive domain annotation database of argonaute proteins","Li B, Yang S, Long J, Chen X, Zhang Q, Ning L, He B, Chen H, Huang J.","Database (Oxford). 2022 Sep 7;2022:baac078. doi: 10.1093/database/baac078.","Li B","Database (Oxford)","2022","2022/09/07","PMC9448894","","10.1093/database/baac078"
"35538869","Clinical implications of EGFR-associated MAPK/ERK pathway in multiple primary lung cancer","Liang N, Bing Z, Wang Y, Liu X, Guo C, Cao L, Xu Y, Song Y, Gao C, Tian Z, Wu P, Xue J, Li B, Jia Z, Yang X, Wu Y, Yu R, Liu R, Chen X, Ou Q, Bao H, Wu X, Cao Z, Li J, Li S.","Clin Transl Med. 2022 May;12(5):e847. doi: 10.1002/ctm2.847.","Liang N","Clin Transl Med","2022","2022/05/11","PMC9091990","","10.1002/ctm2.847"
"35175038","Rapid Access to γ-Amino-α-aryl Alcohol Scaffolds via an Enamine-Based Heck Coupling","Li B, Tochtrop GP.","J Org Chem. 2022 Mar 4;87(5):3851-3855. doi: 10.1021/acs.joc.1c03056. Epub 2022 Feb 17.","Li B","J Org Chem","2022","2022/02/17","","","10.1021/acs.joc.1c03056"
"36696857","Research progress of metformin in the treatment of liver fibrosis","Zhang A, Qian F, Li Y, Li B, Yang F, Hu C, Sun W, Huang Y.","Int Immunopharmacol. 2023 Jan 23;116:109738. doi: 10.1016/j.intimp.2023.109738. Online ahead of print.","Zhang A","Int Immunopharmacol","2023","2023/01/25","","","10.1016/j.intimp.2023.109738"
"35442628","β-Lactamase-Responsive Probe for Efficient Photodynamic Therapy of Drug-Resistant Bacterial Infection","Xu Y, Chen H, Xu S, Liu J, Chen Y, Gui L, Li H, Li R, Yuan Z, Li B.","ACS Sens. 2022 May 27;7(5):1361-1371. doi: 10.1021/acssensors.1c02485. Epub 2022 Apr 20.","Xu Y","ACS Sens","2022","2022/04/20","","","10.1021/acssensors.1c02485"
"36070764","LAMTOR1 degrades MHC-II via the endocytic in hepatocellular carcinoma","Wu B, Wang Q, Li B, Jiang M.","Carcinogenesis. 2022 Dec 25;43(11):1059-1070. doi: 10.1093/carcin/bgac075.","Wu B","Carcinogenesis","2022","2022/09/07","PMC9890926","","10.1093/carcin/bgac075"
"35327164","Positional Behavior and Substrate Use in Wild Tibetan Macaques","Li PH, Li WB, Li BW, Li YD, Wang X, Li JH.","Animals (Basel). 2022 Mar 18;12(6):767. doi: 10.3390/ani12060767.","Li PH","Animals (Basel)","2022","2022/03/25","PMC8944434","","10.3390/ani12060767"
"28741335","Cardiopulmonary bypass time: every minute counts","Madhavan S, Chan SP, Tan WC, Eng J, Li B, Luo HD, Teoh LK.","J Cardiovasc Surg (Torino). 2018 Apr;59(2):274-281. doi: 10.23736/S0021-9509.17.09864-0. Epub 2017 Jul 24.","Madhavan S","J Cardiovasc Surg (Torino)","2018","2017/07/26","","","10.23736/S0021-9509.17.09864-0"
"31891934","Photon-assisted spin transport in blue phosphorene nanotubes","Li B, Zhu L, Wu C, Yao K, Chang CR.","Nanotechnology. 2020 Apr 3;31(14):145206. doi: 10.1088/1361-6528/ab6680. Epub 2019 Dec 31.","Li B","Nanotechnology","2020","2020/01/01","","","10.1088/1361-6528/ab6680"
"35973250","Anode passivation mitigation by homogenizing current density distribution in electrocoagulation","Sun J, Huo J, Li B, Gu Z, Hu C, Qu J.","Water Res. 2022 Sep 1;223:118966. doi: 10.1016/j.watres.2022.118966. Epub 2022 Aug 9.","Sun J","Water Res","2022","2022/08/16","","","10.1016/j.watres.2022.118966"
"35735802","Perioperative Fluoroquinolone Treatment Deteriorates Prognosis Following Coronary Artery Bypass Grafting","Zhang M, Jian L, Min X, Li B, Cai X, Wang Z, Hu Z.","J Cardiovasc Dev Dis. 2022 May 28;9(6):173. doi: 10.3390/jcdd9060173.","Zhang M","J Cardiovasc Dev Dis","2022","2022/06/23","PMC9224777","","10.3390/jcdd9060173"
"34973327","Selecting the optimal nutrients recovery application for a biogas slurry based on its characteristics and the local environmental conditions: A critical review","Sobhi M, Guo J, Gaballah MS, Li B, Zheng J, Cui X, Sun H, Dong R.","Sci Total Environ. 2022 Mar 25;814:152700. doi: 10.1016/j.scitotenv.2021.152700. Epub 2021 Dec 29.","Sobhi M","Sci Total Environ","2022","2022/01/01","","","10.1016/j.scitotenv.2021.152700"
"35876722","Heck Reaction of N-Heteroaryl Halides for the Concise Synthesis of Chiral α-Heteroaryl-substituted Heterocycles","Li B, Luo B, Yang H, Tang W.","Angew Chem Int Ed Engl. 2022 Sep 19;61(38):e202209087. doi: 10.1002/anie.202209087. Epub 2022 Aug 16.","Li B","Angew Chem Int Ed Engl","2022","2022/07/25","","","10.1002/anie.202209087"
"34941532","Minimal Pinning Control for Oscillatority of Boolean Networks","Zhong J, Pan Q, Li B, Lu J.","IEEE Trans Neural Netw Learn Syst. 2021 Dec 23;PP. doi: 10.1109/TNNLS.2021.3134960. Online ahead of print.","Zhong J","IEEE Trans Neural Netw Learn Syst","2021","2021/12/23","","","10.1109/TNNLS.2021.3134960"
"33186654","Non-coding RNA derived from extracellular vesicles in cancer immune escape: Biological functions and potential clinical applications","Huang M, Peng X, Yang L, Yang S, Li X, Tang S, Li B, Jin H, Wu B, Liu J, Li H.","Cancer Lett. 2021 Mar 31;501:234-246. doi: 10.1016/j.canlet.2020.11.005. Epub 2020 Nov 10.","Huang M","Cancer Lett","2021","2020/11/13","","","10.1016/j.canlet.2020.11.005"
"31991227","CTRP1 prevents sepsis-induced cardiomyopathy via Sirt1-dependent pathways","Jiang W, Li W, Hu X, Hu R, Li B, Lan L.","Free Radic Biol Med. 2020 May 20;152:810-820. doi: 10.1016/j.freeradbiomed.2020.01.178. Epub 2020 Jan 25.","Jiang W","Free Radic Biol Med","2020","2020/01/29","","","10.1016/j.freeradbiomed.2020.01.178"
"35025206","Bionic Dormant Body of Timed Wake-Up for Bacteriotherapy in Vivo","Guo M, Yang C, Li B, Cheng SX, Guo Q, Ming D, Zheng B.","ACS Nano. 2022 Jan 25;16(1):823-836. doi: 10.1021/acsnano.1c08377. Epub 2022 Jan 13.","Guo M","ACS Nano","2022","2022/01/13","","","10.1021/acsnano.1c08377"
"30479338","Pd(OAc)(2)-catalyzed asymmetric hydrogenation of sterically hindered N-tosylimines","Chen J, Zhang Z, Li B, Li F, Wang Y, Zhao M, Gridnev ID, Imamoto T, Zhang W.","Nat Commun. 2018 Nov 27;9(1):5000. doi: 10.1038/s41467-018-07462-w.","Chen J","Nat Commun","2018","2018/11/28","PMC6258694","","10.1038/s41467-018-07462-w"
"36324241","Lung hamartoma resembling lung cancer: a report of three cases","Li B, Xin Z, Xue W, Zhang X.","J Int Med Res. 2022 Nov;50(11):3000605221132979. doi: 10.1177/03000605221132979.","Li B","J Int Med Res","2022","2022/11/03","PMC9634196","","10.1177/03000605221132979"
"34767372","A Duplex CRISPR-Cas9 Ribonucleoprotein Nanomedicine for Colorectal Cancer Gene Therapy","Wan T, Pan Q, Liu C, Guo J, Li B, Yan X, Cheng Y, Ping Y.","Nano Lett. 2021 Nov 24;21(22):9761-9771. doi: 10.1021/acs.nanolett.1c03708. Epub 2021 Nov 12.","Wan T","Nano Lett","2021","2021/11/12","","","10.1021/acs.nanolett.1c03708"
"34517041","Nanoarmour-shielded single-cell factory for bacteriotherapy of Parkinson's disease","Zhou X, Guo Q, Guo M, Li B, Peng W, Wang D, Ming D, Zheng B.","J Control Release. 2021 Oct 10;338:742-753. doi: 10.1016/j.jconrel.2021.09.009. Epub 2021 Sep 10.","Zhou X","J Control Release","2021","2021/09/13","","","10.1016/j.jconrel.2021.09.009"
"34867075","Enjoy your observability: an industrial survey of microservice tracing and analysis","Li B, Peng X, Xiang Q, Wang H, Xie T, Sun J, Liu X.","Empir Softw Eng. 2022;27(1):25. doi: 10.1007/s10664-021-10063-9. Epub 2021 Nov 30.","Li B","Empir Softw Eng","2022","2021/12/06","PMC8629732","","10.1007/s10664-021-10063-9"
"35046384","Correction to: Galectin-9 promotes a suppressive microenvironment in human cancer by enhancing STING degradation","Zhang CX, Huang DJ, Baloche V, Zhang L, Xu JX, Li BW, Zhao XR, He J, Mai HQ, Chen QY, Zhang XS, Busson P, Cui J, Li J.","Oncogenesis. 2022 Jan 19;11(1):5. doi: 10.1038/s41389-021-00375-2.","Zhang CX","Oncogenesis","2022","2022/01/20","PMC8770630","","10.1038/s41389-021-00375-2"
"36321555","Disrupting metformin adaptation of liver cancer cells by targeting the TOMM34/ATP5B axis","Jin P, Jiang J, Zhou L, Huang Z, Qin S, Chen HN, Peng L, Zhang Z, Li B, Luo M, Zhang T, Ming H, Ding N, Li L, Xie N, Gao W, Zhang W, Nice EC, Wei Y, Huang C.","EMBO Mol Med. 2022 Dec 7;14(12):e16082. doi: 10.15252/emmm.202216082. Epub 2022 Nov 2.","Jin P","EMBO Mol Med","2022","2022/11/02","PMC9728056","","10.15252/emmm.202216082"
"34786857","Oxidized Pork Induces Hepatic Steatosis by Impairing Thyroid Hormone Function in Mice","Ge Y, Yang Y, Jiang Y, Feng C, Li B, Sun J, Tang X, Shi Y, Le G.","Mol Nutr Food Res. 2022 Jan;66(1):e2100602. doi: 10.1002/mnfr.202100602. Epub 2021 Dec 3.","Ge Y","Mol Nutr Food Res","2022","2021/11/17","","","10.1002/mnfr.202100602"
"34988569","A biomimetic nanodrug self-assembled from small molecules for enhanced ferroptosis therapy","Xu X, Chen Y, Gui J, Liu P, Huang Y, Shao B, Ping Y, Li B.","Biomater Sci. 2022 Feb 1;10(3):770-780. doi: 10.1039/d1bm01746b.","Xu X","Biomater Sci","2022","2022/01/06","","","10.1039/d1bm01746b"
"36136497","Biodegradation of Dibutyl Phthalate by the New Strain Acinetobacter baumannii DP-2","Li C, Liu C, Li R, Liu Y, Xie J, Li B.","Toxics. 2022 Sep 9;10(9):532. doi: 10.3390/toxics10090532.","Li C","Toxics","2022","2022/09/22","PMC9505308","","10.3390/toxics10090532"
"35180536","Ultrasensitive quantitation of circulating miR-195-5p with triple strand displacement amplification cascade","Wang X, Tang S, Ye S, Cheng Z, Xu J, Li BW, Chen Z.","Talanta. 2022 May 15;242:123300. doi: 10.1016/j.talanta.2022.123300. Epub 2022 Feb 9.","Wang X","Talanta","2022","2022/02/18","","","10.1016/j.talanta.2022.123300"
"35656322","BBPpredict: A Web Service for Identifying Blood-Brain Barrier Penetrating Peptides","Chen X, Zhang Q, Li B, Lu C, Yang S, Long J, He B, Chen H, Huang J.","Front Genet. 2022 May 17;13:845747. doi: 10.3389/fgene.2022.845747. eCollection 2022.","Chen X","Front Genet","2022","2022/06/03","PMC9152268","","10.3389/fgene.2022.845747"
"36224184","Dissipative soliton generation and real-time dynamics in microresonator-filtered fiber lasers","Nie M, Li B, Jia K, Xie Y, Yan J, Zhu S, Xie Z, Huang SW.","Light Sci Appl. 2022 Oct 12;11(1):296. doi: 10.1038/s41377-022-00998-z.","Nie M","Light Sci Appl","2022","2022/10/12","PMC9556569","","10.1038/s41377-022-00998-z"
"36301739","Mitigating the Immunogenicity of AAV-Mediated Gene Therapy with an Immunosuppressive Phosphoserine-Containing Zwitterionic Peptide","Yuan Z, Li B, Gu W, Luozhong S, Li R, Jiang S.","J Am Chem Soc. 2022 Nov 9;144(44):20507-20513. doi: 10.1021/jacs.2c09484. Epub 2022 Oct 27.","Yuan Z","J Am Chem Soc","2022","2022/10/27","","","10.1021/jacs.2c09484"
"34151516","CNSi/MXene/CNSi: Unique Structure with Specific Electronic Properties for Nanodevices","Bai H, Ai H, Li B, Liu D, Lo KH, Ng KW, Shi X, Kawazoe Y, Pan H.","Small. 2021 Oct;17(43):e2101482. doi: 10.1002/smll.202101482. Epub 2021 Jun 20.","Bai H","Small","2021","2021/06/21","","","10.1002/smll.202101482"
"34669634","Microglia polarization in ischemic stroke: complex mechanisms and therapeutic interventions","Mao JH, Xu Y, Li BW, Yang YL, Peng Y, Zhi F.","Chin Med J (Engl). 2021 Sep 15;134(20):2415-2417. doi: 10.1097/CM9.0000000000001711.","Mao JH","Chin Med J (Engl)","2021","2021/10/20","PMC8654435","","10.1097/CM9.0000000000001711"
"36546934","The Design and Testing of a PEA Powered Ankle Prosthesis Driven by EHA","Huang Q, Li B, Xu H.","Biomimetics (Basel). 2022 Dec 12;7(4):234. doi: 10.3390/biomimetics7040234.","Huang Q","Biomimetics (Basel)","2022","2022/12/22","PMC9776366","","10.3390/biomimetics7040234"
"35387434","A Novel Idiopathic Atrial Calcification: Pathologic Manifestations and Potential Mechanism","Li B, Liu Q, Chen X, Chen T, Dang W, Zhao J, Cui G, Chen K, Wu Y.","Front Cardiovasc Med. 2022 Mar 21;9:788958. doi: 10.3389/fcvm.2022.788958. eCollection 2022.","Li B","Front Cardiovasc Med","2022","2022/04/07","PMC8978529","","10.3389/fcvm.2022.788958"
"35686829","Direct Laser Writing of Microscale Metal Oxide Gas Sensors from Liquid Precursors","Castonguay AC, Yi N, Li B, Zhao J, Li H, Gao Y, Nova NN, Tiwari N, Zarzar LD, Cheng H.","ACS Appl Mater Interfaces. 2022 Jun 22;14(24):28163-28173. doi: 10.1021/acsami.2c03561. Epub 2022 Jun 10.","Castonguay AC","ACS Appl Mater Interfaces","2022","2022/06/10","","","10.1021/acsami.2c03561"
"35329048","Research on Digital Inclusive Finance Promoting the Integration of Rural Three-Industry","Ge H, Li B, Tang D, Xu H, Boamah V.","Int J Environ Res Public Health. 2022 Mar 12;19(6):3363. doi: 10.3390/ijerph19063363.","Ge H","Int J Environ Res Public Health","2022","2022/03/25","PMC8954514","","10.3390/ijerph19063363"
"35660821","A small-molecule self-assembled nanodrug for combination therapy of photothermal-differentiation-chemotherapy of breast cancer stem cells","Xie X, Jiang K, Li B, Hou S, Tang H, Shao B, Ping Y, Zhang Q.","Biomaterials. 2022 Jul;286:121598. doi: 10.1016/j.biomaterials.2022.121598. Epub 2022 May 24.","Xie X","Biomaterials","2022","2022/06/06","","","10.1016/j.biomaterials.2022.121598"
"36272851","Thymic extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue: A case report and literature review","Li B, Li Z, Lv W, Zhang X.","Asian J Surg. 2022 Oct 19:S1015-9584(22)01429-4. doi: 10.1016/j.asjsur.2022.09.148. Online ahead of print.","Li B","Asian J Surg","2022","2022/10/22","","","10.1016/j.asjsur.2022.09.148"
